sq;0.000112507009425
sr;0.000656439929390
ss;0.004659279852225
st;0.011801883123810
su;0.002746002790498
sv;0.000197493575508
sw;0.001096157562128
sx;0.000036567121004
sy;0.000701051731194
sz;0.000027373661652
ta;0.006347721661439
tb;0.000557102388718
tc;0.001103012837768
td;0.000484391692955
te;0.012134728107560
tf;0.000541333273852
tg;0.000250517468873
th;0.019969082788647
ti;0.011967722985824
tj;0.000080458745198
tk;0.000088765421617
tl;0.000976031783374
tm;0.000838606684933
tn;0.000415676935762
to;0.010275902732553
tp;0.000671818612354
tq;0.000025786317124
tr;0.004046952686383
ts;0.004493057917394
tt;0.002881648153972
tu;0.002371095238706
tv;0.000205153782139
tw;0.001216988267455
tx;0.000057564933904
ty;0.002280702577647
tz;0.000059819839614
ua;0.001233291013597
ub;0.001014219491271
uc;0.001604385526529
ud;0.000951418708192
ue;0.001267852991091
uf;0.000212347715877
ug;0.000859983730821
uh;0.000078686401520
ui;0.001044428279196
uj;0.000021776834204
uk;0.000205781790943
ul;0.002361335979795
um;0.001500122272522
un;0.003445967546587
uo;0.000136566430921
up;0.001407412446890
uq;0.000008936535518
ur;0.005390286718470
us;0.004598700189681
ut;0.003372777519727
uu;0.000025521270458
uv;0.000061437346528
uw;0.000109718456549
ux;0.000090782296808
uy;0.000244854184130
uz;0.000044207454831
va;0.001508291404340
vb;0.000023880152373
vc;0.000040074869302
vd;0.000142229232665
ve;0.006354031620742
vf;0.000010498342127
vg;0.000023902293561
vh;0.000020524630817
vi;0.003468888359337
vj;0.000002312258434
vk;0.000003237873143
vl;0.000020833073763
vm;0.000019109524648
vn;0.000017505224046
vo;0.000530721631350
vp;0.000024070975389
vq;0.000001294839641
vr;0.000032538578373
vs;0.000077586161490
vt;0.000028378107838
vu;0.000028665086873
vv;0.000010374421178
vw;0.000017462881609
vx;0.000007167844612
vy;0.000033693632761
vz;0.000001135295962
wa;0.002490943045106
wb;0.000081175173346
wc;0.000110831257394
wd;0.000089771874450
we;0.002807347166670
wf;0.000076716554693
wg;0.000034506177952
wh;0.001805198574379
wi;0.003220920078503
wj;0.000039968077867
wk;0.000024388207053
wl;0.000149060485790
wm;0.000107202392598
wn;0.000674076596693
wo;0.001764529520125
wp;0.000121858242358
wq;0.000004090154348
wr;0.000306215408892
ws;0.000922269712228
wt;0.000270943345193
wu;0.000042847606743
wv;0.000022438799676
ww;0.000294160951805
wx;0.000017128591037
wy;0.000133903965143
wz;0.000015281332640
xa;0.000257614049139
xb;0.000045906989077
xc;0.000243707189465
xd;0.000031430438571
xe;0.000232949496369
xf;0.000050897478354
xg;0.000020259392271
xh;0.000047857652670
xi;0.000274387721271
xj;0.000004525618309
xk;0.000005839368354
xl;0.000032160314381
xm;0.000075004284542
xn;0.000020290478529
xo;0.000069030099736
xp;0.000506428836930
xq;0.000003105213845
xr;0.000031701400847
xs;0.000061217862590
xt;0.000543961721649
xu;0.000061083130535
xv;0.000023032106776
xw;0.000023159783782
xx;0.000083158721327
xy;0.000055873915397
xz;0.000003505281586
ya;0.001007909686071
yb;0.000418480115013
yc;0.000609491299629
yd;0.000353339246810
ye;0.001049453502107
yf;0.000346015903596
yg;0.000179505434601
yh;0.000251559541588
yi;0.000612928307804
yj;0.000081909621904
yk;0.000056584695668
yl;0.000419545014139
ym;0.000544151847301
yn;0.000354862329874
yo;0.003037771150181
yp;0.000715140335547
yq;0.000020395114908
yr;0.000481653784188
ys;0.001584607841673
yt;0.000940311292400
yu;0.000127327432526
yv;0.000084923378249
yw;0.000397276031083
yx;0.000011118859054
yy;0.000059469528685
yz;0.000030400960550
za;0.000232437388667
zb;0.000012359417855
zc;0.000014970136811
zd;0.000015165887554
ze;0.000455461927736
zf;0.000006811610278
zg;0.000006031813208
zh;0.000014893130147
zi;0.000213549233631
zj;0.000004702711540
zk;0.000005574902275
zl;0.000023355311764
zm;0.000012617198403
zn;0.000008988973258
zo;0.000183798925559
zp;0.000009029408585
zq;0.000000924997395
zr;0.000014293353982
zs;0.000018513263340
zt;0.000011244390149
zu;0.000044473303497
zv;0.000003839548324
zw;0.000008238308416
zx;0.000002407696850
zy;0.000030283842358
zz;0.000061006539112
